date,value,topic,variable_long,variable_short,location,unit,source,update,public,description
2019-04-30,107,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,344,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,3,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,250,Soziales,Beratungsinhalt Paarbeziehung,inhalt_paarbeziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,1143,Soziales,Beratungsinhalt Psychisches Leiden,inhalt_leiden_psychisch,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,47,Soziales,Beratungsinhalt Sexualität,inhalt_sexualitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,0,Soziales,Beratungsinhalt Sorge wegen Infektion,inhalt_sorge_infektion,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,75,Soziales,Beratungsinhalt Spiritualität / Lebenssinn,inhalt_spiritualitaet_lebenssinn,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,73,Soziales,Beratungsinhalt Suchtverhalten,inhalt_suchtverhalten,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,82,Soziales,Beratungsinhalt Suizidalität,inhalt_suizidalitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,50,Soziales,Beratungsinhalt Verlust / Trauer / Tod,inhalt_verlust_trauer_tod,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,336,Soziales,Beratungsinhalt Verschiedenes,inhalt_verschiedenes,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,NA,Soziales,Geschlecht Divers,geschlecht_divers,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,649,Soziales,Geschlecht Männlich,geschlecht_maennlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,25,Soziales,Geschlecht nicht bestimmbar,geschlecht_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,2144,Soziales,Geschlecht Weiblich,geschlecht_weiblich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,4053,Soziales,Kontaktaufnahmen total,kontaktaufnahmen_total,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,765,Soziales,Kontakthäufigkeit Erster Kontakt,kontakt_erstmalig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,884,Soziales,"Kontakthäufigkeit Gelegentlicher, wiederholter Kontakt",kontakt_gelegentlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,1169,Soziales,Kontakthäufigkeit Regelmässiger Kontakt,kontakt_regelmaessig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,NA,Soziales,Zusätzliche Beanspruchung aufgelegt,zus_beanspruchung_aufgelegt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,NA,Soziales,Zusätzliche Beanspruchung Chat ohne Inhalt,zus_beanspruchung_chat_ohne_inhalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,100,Soziales,Zusätzliche Beanspruchung Fehlanruf,zus_beanspruchung_fehlanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,27,Soziales,Zusätzliche Beanspruchung Juxanruf,zus_beanspruchung_juxanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,363,Soziales,Zusätzliche Beanspruchung Schweigeanruf,zus_beanspruchung_schweigeanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-04-30,745,Soziales,Zusätzliche Beanspruchung Verschobenes Gespräch,zus_beanspruchung_verschobenes_gespraech,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,621,Soziales,Alter 19 - 40 J.,alter_19_bis_40,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,1128,Soziales,Alter 41 - 65 J.,alter_41_bis_65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,87,Soziales,Alter bis 18 J.,alter_bis_18,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,232,Soziales,Alter nicht bestimmbar,alter_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,730,Soziales,Alter über 65 J.,alter_ue65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,1332,Soziales,Beratungsinhalt Alltagsbewältigung,inhalt_alltagsbewaeltigung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,163,Soziales,Beratungsinhalt Arbeit / Ausbildung,inhalt_arbeit_ausbildung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,224,Soziales,Beratungsinhalt Beziehung allgemein,inhalt_beziehung_allgemein,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,548,Soziales,Beratungsinhalt Einsamkeit,inhalt_einsamkeit,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,62,Soziales,Beratungsinhalt Existenzprobleme,inhalt_existenzprobleme,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,354,Soziales,Beratungsinhalt Familie / Erziehung,inhalt_familie_erziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,92,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,322,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,3,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,286,Soziales,Beratungsinhalt Paarbeziehung,inhalt_paarbeziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,1148,Soziales,Beratungsinhalt Psychisches Leiden,inhalt_leiden_psychisch,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,49,Soziales,Beratungsinhalt Sexualität,inhalt_sexualitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,0,Soziales,Beratungsinhalt Sorge wegen Infektion,inhalt_sorge_infektion,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,63,Soziales,Beratungsinhalt Spiritualität / Lebenssinn,inhalt_spiritualitaet_lebenssinn,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,70,Soziales,Beratungsinhalt Suchtverhalten,inhalt_suchtverhalten,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,86,Soziales,Beratungsinhalt Suizidalität,inhalt_suizidalitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,77,Soziales,Beratungsinhalt Verlust / Trauer / Tod,inhalt_verlust_trauer_tod,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,313,Soziales,Beratungsinhalt Verschiedenes,inhalt_verschiedenes,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,NA,Soziales,Geschlecht Divers,geschlecht_divers,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,577,Soziales,Geschlecht Männlich,geschlecht_maennlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,19,Soziales,Geschlecht nicht bestimmbar,geschlecht_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,2202,Soziales,Geschlecht Weiblich,geschlecht_weiblich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,3914,Soziales,Kontaktaufnahmen total,kontaktaufnahmen_total,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,765,Soziales,Kontakthäufigkeit Erster Kontakt,kontakt_erstmalig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,915,Soziales,"Kontakthäufigkeit Gelegentlicher, wiederholter Kontakt",kontakt_gelegentlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,1118,Soziales,Kontakthäufigkeit Regelmässiger Kontakt,kontakt_regelmaessig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,NA,Soziales,Zusätzliche Beanspruchung aufgelegt,zus_beanspruchung_aufgelegt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,NA,Soziales,Zusätzliche Beanspruchung Chat ohne Inhalt,zus_beanspruchung_chat_ohne_inhalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,98,Soziales,Zusätzliche Beanspruchung Fehlanruf,zus_beanspruchung_fehlanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,26,Soziales,Zusätzliche Beanspruchung Juxanruf,zus_beanspruchung_juxanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,343,Soziales,Zusätzliche Beanspruchung Schweigeanruf,zus_beanspruchung_schweigeanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-05-31,650,Soziales,Zusätzliche Beanspruchung Verschobenes Gespräch,zus_beanspruchung_verschobenes_gespraech,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,620,Soziales,Alter 19 - 40 J.,alter_19_bis_40,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,1110,Soziales,Alter 41 - 65 J.,alter_41_bis_65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,58,Soziales,Alter bis 18 J.,alter_bis_18,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,222,Soziales,Alter nicht bestimmbar,alter_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,793,Soziales,Alter über 65 J.,alter_ue65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,1368,Soziales,Beratungsinhalt Alltagsbewältigung,inhalt_alltagsbewaeltigung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,180,Soziales,Beratungsinhalt Arbeit / Ausbildung,inhalt_arbeit_ausbildung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,214,Soziales,Beratungsinhalt Beziehung allgemein,inhalt_beziehung_allgemein,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,525,Soziales,Beratungsinhalt Einsamkeit,inhalt_einsamkeit,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,91,Soziales,Beratungsinhalt Existenzprobleme,inhalt_existenzprobleme,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,311,Soziales,Beratungsinhalt Familie / Erziehung,inhalt_familie_erziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,64,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,308,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,2,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,258,Soziales,Beratungsinhalt Paarbeziehung,inhalt_paarbeziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,1189,Soziales,Beratungsinhalt Psychisches Leiden,inhalt_leiden_psychisch,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,40,Soziales,Beratungsinhalt Sexualität,inhalt_sexualitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,0,Soziales,Beratungsinhalt Sorge wegen Infektion,inhalt_sorge_infektion,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,59,Soziales,Beratungsinhalt Spiritualität / Lebenssinn,inhalt_spiritualitaet_lebenssinn,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,72,Soziales,Beratungsinhalt Suchtverhalten,inhalt_suchtverhalten,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,106,Soziales,Beratungsinhalt Suizidalität,inhalt_suizidalitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,56,Soziales,Beratungsinhalt Verlust / Trauer / Tod,inhalt_verlust_trauer_tod,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,325,Soziales,Beratungsinhalt Verschiedenes,inhalt_verschiedenes,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,NA,Soziales,Geschlecht Divers,geschlecht_divers,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,591,Soziales,Geschlecht Männlich,geschlecht_maennlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,46,Soziales,Geschlecht nicht bestimmbar,geschlecht_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,2166,Soziales,Geschlecht Weiblich,geschlecht_weiblich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,3936,Soziales,Kontaktaufnahmen total,kontaktaufnahmen_total,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-06-30,800,Soziales,Kontakthäufigkeit Erster Kontakt,kontakt_erstmalig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
